0.0	0.0	334.151123046875	0.0	0.0	0.0
0.0	0.0	344.0330810546875	0.0	0.0	0.0
0.0	0.0	354.0589599609375	0.0	0.0	0.0
0.0	0.0	364.2288818359375	0.0	0.0	0.0
0.0	0.0	374.5428466796875	0.0	0.0	0.0
0.0	0.0	385.000732421875	0.0	0.0	0.0
0.0	0.0	395.6026611328125	0.0	0.0	0.0
0.0	0.0	406.3485107421875	0.0	0.0	0.0
0.0	0.0	417.2384033203125	0.0	0.0	0.0
0.0	0.0	428.2723388671875	0.0	0.0	0.0
0.0	0.0	439.4501953125	0.0	0.0	0.0
0.0	0.0	450.7720947265625	0.0	0.0	0.0
0.0	0.0	462.238037109375	0.0	0.0	0.0
0.0	0.0	473.847900390625	0.0	0.0	0.0
0.0	0.0	485.601806640625	0.0	0.0	0.0
0.0	0.0	497.4996337890625	0.0	0.0	0.0
0.0	0.0	509.4515380859375	0.0	0.0	0.0
0.0	0.0	521.2655029296875	0.0	0.0	0.0
0.0	0.0	532.935302734375	0.0	0.0	0.0
0.0	0.0	544.4613037109375	0.0	0.0	0.0
0.0	0.0	555.8431396484375	0.0	0.0	0.0
0.0	0.0	567.0810546875	0.0	0.0	0.0
0.0	0.0	578.1749267578125	0.0	0.0	0.0
0.0	0.0	589.1248779296875	0.0	0.0	0.0
0.0	0.0	599.9307861328125	0.0	0.0	0.0
0.0	0.0	610.5926513671875	0.0	0.0	0.0
0.0	0.0	621.110595703125	0.0	0.0	0.0
0.0	0.0	631.4844970703125	0.0	0.0	0.0
0.0	0.0	641.71435546875	0.0	0.0	0.0
0.0	0.0	651.80029296875	0.0	0.0	0.0
0.0	0.0	661.7421875	0.0	0.0	0.0
0.0	0.0	671.5401611328125	0.0	0.0	0.0
0.0	0.0	681.194091796875	0.0	0.0	0.0
0.0	0.0	690.7039794921875	0.0	0.0	0.0
0.0	0.0	700.0699462890625	0.0	0.0	0.0
0.0	0.0	709.2918701171875	0.0	0.0	0.0
0.0	0.0	718.3697509765625	0.0	0.0	0.0
0.0	0.0	727.3037109375	0.0	0.0	0.0
0.0	0.0	736.0936279296875	0.0	0.0	0.0
0.0	0.0	744.739501953125	0.0	0.0	0.0
0.0	0.0	753.241455078125	0.0	0.0	0.0
0.0	0.0	761.599365234375	0.0	0.0	0.0
0.0	0.0	769.8133544921875	0.0	0.0	0.0
0.0	0.0	777.88330078125	0.0	0.0	0.0
0.0	0.0	785.8092041015625	0.0	0.0	0.0
0.0	0.0	793.5911865234375	0.0	0.0	0.0
0.0	0.0	801.2291259765625	0.0	0.0	0.0
0.0	0.0	808.7230224609375	0.0	0.0	0.0
0.0	0.0	816.072998046875	0.0	0.0	0.0
0.0	0.0	823.2789306640625	0.0	0.0	0.0
0.0	0.0	830.3409423828125	0.0	0.0	0.0
0.0	0.0	837.2589111328125	0.0	0.0	0.0
0.0	0.0	844.0328369140625	0.0	0.0	0.0
0.0	0.0	850.6627197265625	0.0	0.0	0.0
0.0	0.0	857.148681640625	0.0	0.0	0.0
0.0	0.0	863.49072265625	0.0	0.0	0.0
0.0	0.0	869.6885986328125	0.0	0.0	0.0
0.0	0.0	875.74267578125	0.0	0.0	0.0
0.0	0.0	881.652587890625	0.0	0.0	0.0
0.0	0.0	887.4185791015625	0.0	0.0	0.0
0.0	0.0	893.04052734375	0.0	0.0	0.0
0.0	0.0	898.5185546875	0.0	0.0	0.0
0.0	0.0	903.8524169921875	0.0	0.0	0.0
0.0	0.0	909.04248046875	0.0	0.0	0.0
0.0	0.0	914.08837890625	0.0	0.0	0.0
0.0	0.0	918.9903564453125	0.0	0.0	0.0
0.0	0.0	923.7484130859375	0.0	0.0	0.0
0.0	0.0	928.3624267578125	0.0	0.0	0.0
0.0	0.0	932.8323974609375	0.0	0.0	0.0
0.0	0.0	937.1583251953125	0.0	0.0	0.0
0.0	0.0	941.34033203125	0.0	0.0	0.0
0.0	0.0	945.3782958984375	0.0	0.0	0.0
0.0	0.0	949.2723388671875	0.0	0.0	0.0
0.0	0.0	953.0223388671875	0.0	0.0	0.0
0.0	0.0	956.6282958984375	0.0	0.0	0.0
0.0	0.0	960.09033203125	0.0	0.0	0.0
0.0	0.0	963.4083251953125	0.0	0.0	0.0
0.0	0.0	966.582275390625	0.0	0.0	0.0
0.0	0.0	969.6123046875	0.0	0.0	0.0
0.0	0.0	972.498291015625	0.0	0.0	0.0
0.0	0.0	975.2403564453125	0.0	0.0	0.0
0.0	0.0	977.8383178710938	0.0	0.0	0.0
0.0	0.0	980.2923583984375	0.0	0.0	0.0
0.0	0.0	982.6023559570312	0.0	0.0	0.0
0.0	0.0	984.768310546875	0.0	0.0	0.0
0.0	0.0	986.7903442382812	0.0	0.0	0.0
0.0	0.0	988.6683349609375	0.0	0.0	0.0
0.0	0.0	990.40234375	0.0	0.0	0.0
0.0	0.0	991.9923706054688	0.0	0.0	0.0
0.0	0.0	993.4383544921875	0.0	0.0	0.0
0.0	0.0	994.7403564453125	0.0	0.0	0.0
0.0	0.0	995.8983154296875	0.0	0.0	0.0
0.0	0.0	996.912353515625	0.0	0.0	0.0
0.0	0.0	997.7823486328125	0.0	0.0	0.0
0.0	0.0	998.5083618164062	0.0	0.0	0.0
0.0	0.0	999.09033203125	0.0	0.0	0.0
0.0	0.0	999.5283203125	0.0	0.0	0.0
0.0	0.0	999.8223266601562	0.0	0.0	0.0
0.0	0.0	999.9723510742188	0.0	0.0	0.0
